Using cuda:0 device
The  1-th iteration
---------------------------------------------
Epoch 1 Test Acc: 24.1563%, Test loss: 0.121545
Epoch 148 Test Acc: 37.4535%, Test loss: 0.120351
Epoch 149 Test Acc: 37.5162%, Test loss: 0.120346
Epoch 150 Test Acc: 37.4983%, Test loss: 0.120345
---------------------------------------------
Dataset       :Flickr
Conden size   :223
Ridge         :0.5
Epochs        :150
Learn A       :0
Norm          :1
Aggr (K)      :1
L             :1
LR X          :0.005
LR A          :0.005
Batches       :23
Kernel        :SGNK
---------------------------------------------
[[  1.          24.501411     0.32679573   0.84032387]
 [  2.          30.124441     0.17526382   1.2381967 ]
 [  3.          32.59834      0.49612102   1.634901  ]
 [  4.          33.82632      0.48959967   2.0689013 ]
 [  5.          34.43135      0.25578424   2.5225902 ]
 [  6.          34.713696     0.2700326    2.98244   ]
 [  7.          34.843662     0.16346392   3.4386075 ]
 [  8.          35.054302     0.11126334   3.8936017 ]
 [  9.          35.04833      0.21920465   4.34911   ]
 [ 10.          35.0304       0.18760751   4.8070436 ]
 [ 11.          35.34561      0.16614568   5.262753  ]
 [ 12.          35.75345      0.17371018   5.718706  ]
 [ 13.          36.025333     0.12567356   6.1753516 ]
 [ 14.          36.297226     0.11652374   6.632562  ]
 [ 15.          36.40329      0.03242114   7.0954576 ]
 [ 16.          36.419727     0.07636456   7.557551  ]
 [ 17.          36.4257       0.12883197   7.992064  ]
 [ 18.          36.40628      0.18808915   8.403161  ]
 [ 19.          36.488445     0.08899587   8.818804  ]
 [ 20.          36.545216     0.07970967   9.260016  ]
 [ 21.          36.558655     0.02626012   9.723535  ]
 [ 22.          36.55119      0.03422974  10.190066  ]
 [ 23.          36.628872     0.05283725  10.600178  ]
 [ 24.          36.60796      0.02299911  10.939311  ]
 [ 25.          36.52579      0.08079521  11.27451   ]
 [ 26.          36.57061      0.06632367  11.609398  ]
 [ 27.          36.56314      0.12789182  11.980182  ]
 [ 28.          36.52878      0.13902952  12.376193  ]
 [ 29.          36.534756     0.11434934  12.823726  ]
 [ 30.          36.557163     0.07377646  13.279846  ]
 [ 31.          36.53625      0.05968225  13.740112  ]
 [ 32.          36.5721       0.05096871  14.189921  ]
 [ 33.          36.48994      0.03500324  14.582042  ]
 [ 34.          36.515335     0.07869647  14.980769  ]
 [ 35.          36.549694     0.06279553  15.379842  ]
 [ 36.          36.47201      0.06029483  15.780932  ]
 [ 37.          36.50488      0.05603674  16.179125  ]
 [ 38.          36.506374     0.06860426  16.577576  ]
 [ 39.          36.491432     0.03481156  16.978323  ]
 [ 40.          36.50189      0.09144568  17.383158  ]
 [ 41.          36.473507     0.0621541   17.786556  ]
 [ 42.          36.51235      0.02371361  18.190008  ]
 [ 43.          36.46155      0.14294697  18.596357  ]
 [ 44.          36.524296     0.09011802  19.00942   ]
 [ 45.          36.48994      0.10101303  19.468437  ]
 [ 46.          36.54372      0.03907114  19.933752  ]
 [ 47.          36.585545     0.06084792  20.395887  ]
 [ 48.          36.54372      0.1408696   20.856512  ]
 [ 49.          36.428688     0.19741447  21.318146  ]
 [ 50.          36.528778     0.06182933  21.781946  ]
 [ 51.          36.521313     0.04847734  22.245253  ]
 [ 52.          36.60198      0.05826173  22.707815  ]
 [ 53.          36.445118     0.15218046  23.169546  ]
 [ 54.          36.522804     0.09404491  23.630072  ]
 [ 55.          36.560154     0.05037239  24.089594  ]
 [ 56.          36.576584     0.08763178  24.550863  ]
 [ 57.          36.610943     0.03557114  25.017962  ]
 [ 58.          36.52579      0.12183313  25.484491  ]
 [ 59.          36.509357     0.07583667  25.94912   ]
 [ 60.          36.60945      0.10627722  26.41265   ]
 [ 61.          36.552677     0.07878102  26.87678   ]
 [ 62.          36.584053     0.10180315  27.33738   ]
 [ 63.          36.539234     0.11950347  27.798113  ]
 [ 64.          36.548203     0.07878026  28.261864  ]
 [ 65.          36.53326      0.12454963  28.724997  ]
 [ 66.          36.564632     0.02626012  29.18811   ]
 [ 67.          36.591526     0.04577702  29.650213  ]
 [ 68.          36.66174      0.01127811  30.109695  ]
 [ 69.          36.537746     0.0144071   30.569696  ]
 [ 70.          36.57061      0.07966848  31.030981  ]
 [ 71.          36.58256      0.14483093  31.493475  ]
 [ 72.          36.639328     0.06860555  31.952797  ]
 [ 73.          36.667713     0.0967801   32.42318   ]
 [ 74.          36.65576      0.03557258  32.93131   ]
 [ 75.          36.5721       0.09740194  33.452747  ]
 [ 76.          36.675182     0.08133209  33.981586  ]
 [ 77.          36.60198      0.09705646  34.490067  ]
 [ 78.          36.621403     0.09944146  35.00346   ]
 [ 79.          36.68564      0.12036878  35.517963  ]
 [ 80.          36.613934     0.03393349  35.998123  ]
 [ 81.          36.69759      0.17714612  36.466095  ]
 [ 82.          36.673687     0.06510111  36.94743   ]
 [ 83.          36.676678     0.02117875  37.468365  ]
 [ 84.          36.699085     0.05968091  37.991817  ]
 [ 85.          36.657257     0.00684678  38.52339   ]
 [ 86.          36.74689      0.05639307  39.008892  ]
 [ 87.          36.542225     0.07971049  39.47463   ]
 [ 88.          36.858932     0.10350036  39.938686  ]
 [ 89.          36.709545     0.02053659  40.403095  ]
 [ 90.          36.78274      0.06947767  40.86323   ]
 [ 91.          36.770794     0.02020787  41.32588   ]
 [ 92.          36.779755     0.13061282  41.78894   ]
 [ 93.          36.80814      0.13362634  42.249256  ]
 [ 94.          36.721493     0.10359619  42.706005  ]
 [ 95.          36.870884     0.18127204  43.167583  ]
 [ 96.          36.787228     0.13931818  43.626156  ]
 [ 97.          36.881344     0.12309022  44.056564  ]
 [ 98.          36.867893     0.19402891  44.51739   ]
 [ 99.          36.917194     0.17108844  44.949066  ]
 [100.          36.87238      0.1193623   45.32947   ]
 [101.          36.948566     0.17703056  45.70116   ]
 [102.          37.038197     0.11349779  46.08404   ]
 [103.          36.959026     0.18156803  46.46898   ]
 [104.          36.899265     0.11826427  46.85037   ]
 [105.          37.09945      0.0499049   47.20346   ]
 [106.          37.060608     0.18588524  47.534927  ]
 [107.          37.08301      0.09510688  47.865387  ]
 [108.          36.99189      0.16140439  48.20931   ]
 [109.          37.038197     0.08292063  48.583805  ]
 [110.          37.039692     0.10124557  48.963467  ]
 [111.          37.195057     0.03363751  49.340725  ]
 [112.          37.08003      0.01127811  49.716473  ]
 [113.          37.123352     0.11349779  50.099506  ]
 [114.          37.214478     0.04041954  50.4734    ]
 [115.          37.0621       0.11663863  50.852406  ]
 [116.          37.136795     0.02846183  51.229908  ]
 [117.          37.174145     0.11834819  51.60615   ]
 [118.          37.084507     0.20955494  51.98065   ]
 [119.          37.320545     0.19954106  52.36259   ]
 [120.          37.17265      0.15822035  52.784317  ]
 [121.          37.322037     0.22668545  53.186375  ]
 [122.          37.171158     0.09063602  53.568157  ]
 [123.          37.328014     0.08550485  53.945637  ]
 [124.          37.296642     0.16362788  54.32535   ]
 [125.          37.229416     0.11204338  54.70404   ]
 [126.          37.251827     0.07377866  55.081055  ]
 [127.          37.41466      0.00684678  55.459087  ]
 [128.          37.22792      0.09832567  55.836323  ]
 [129.          37.21747      0.07623242  56.21518   ]
 [130.          37.42213      0.07814097  56.59624   ]
 [131.          37.24585      0.03758614  56.969097  ]
 [132.          37.37582      0.21146396  57.344772  ]
 [133.          37.435577     0.08550465  57.718792  ]
 [134.          37.49533      0.08388324  58.092926  ]
 [135.          37.247345     0.07618904  58.470722  ]
 [136.          37.52222      0.12078432  58.843796  ]
 [137.          37.36088      0.06279749  59.214252  ]
 [138.          37.34146      0.15698789  59.585865  ]
 [139.          37.47591      0.21130647  59.95996   ]
 [140.          37.384785     0.25495887  60.346695  ]
 [141.          37.484875     0.09726342  60.74179   ]
 [142.          37.469936     0.16042437  61.135555  ]
 [143.          37.36536      0.30135182  61.530243  ]
 [144.          37.481888     0.05476674  61.926605  ]
 [145.          37.453503     0.12033998  62.32268   ]
 [146.          37.51475      0.03594761  62.71901   ]
 [147.          37.48637      0.08899587  63.11498   ]
 [148.          37.520733     0.06510111  63.511173  ]
 [149.          37.52521      0.19734778  63.90631   ]
 [150.          37.517742     0.05849311  64.30116   ]]
Best Result: Epoch   Acc  Std.
                148 37.53  0.20
--------------- Train Done! ----------------
