Using cuda:0 device
The  1-th iteration
---------------------------------------------
Epoch 104 Test Acc: 36.6109%, Test loss: 0.119745
Epoch 105 Test Acc: 36.2927%, Test loss: 0.119815
Epoch 106 Test Acc: 36.6827%, Test loss: 0.119701
Epoch 107 Test Acc: 36.2793%, Test loss: 0.119831
Epoch 108 Test Acc: 36.6289%, Test loss: 0.119714
Epoch 109 Test Acc: 36.4317%, Test loss: 0.119783
Epoch 110 Test Acc: 36.5123%, Test loss: 0.119772
Epoch 111 Test Acc: 36.3017%, Test loss: 0.119811
Epoch 112 Test Acc: 36.6602%, Test loss: 0.119729
Epoch 113 Test Acc: 36.4630%, Test loss: 0.119773
Epoch 114 Test Acc: 36.3152%, Test loss: 0.119795
Epoch 115 Test Acc: 36.4227%, Test loss: 0.119755
Epoch 116 Test Acc: 36.3958%, Test loss: 0.119761
Epoch 117 Test Acc: 36.3824%, Test loss: 0.119772
Epoch 118 Test Acc: 36.2614%, Test loss: 0.119795
Epoch 119 Test Acc: 36.2524%, Test loss: 0.119778
Epoch 120 Test Acc: 36.5796%, Test loss: 0.119709
Epoch 121 Test Acc: 36.1986%, Test loss: 0.119796
Epoch 122 Test Acc: 36.3107%, Test loss: 0.119777
Epoch 123 Test Acc: 36.4855%, Test loss: 0.119739
Epoch 124 Test Acc: 36.1897%, Test loss: 0.119797
Epoch 125 Test Acc: 36.2345%, Test loss: 0.119773
Epoch 126 Test Acc: 36.5482%, Test loss: 0.119740
Epoch 127 Test Acc: 36.3376%, Test loss: 0.119741
Epoch 128 Test Acc: 36.2927%, Test loss: 0.119791
Epoch 129 Test Acc: 36.6109%, Test loss: 0.119697
Epoch 130 Test Acc: 36.1404%, Test loss: 0.119804
Epoch 131 Test Acc: 36.2838%, Test loss: 0.119762
Epoch 132 Test Acc: 36.2793%, Test loss: 0.119752
Epoch 133 Test Acc: 36.2434%, Test loss: 0.119776
Epoch 134 Test Acc: 36.4944%, Test loss: 0.119753
Epoch 135 Test Acc: 36.3286%, Test loss: 0.119772
Epoch 136 Test Acc: 36.4451%, Test loss: 0.119764
Epoch 137 Test Acc: 36.2031%, Test loss: 0.119763
Epoch 138 Test Acc: 36.3017%, Test loss: 0.119781
Epoch 139 Test Acc: 36.2210%, Test loss: 0.119765
Epoch 140 Test Acc: 36.3600%, Test loss: 0.119755
Epoch 141 Test Acc: 36.1807%, Test loss: 0.119773
Epoch 142 Test Acc: 36.2255%, Test loss: 0.119783
Epoch 143 Test Acc: 36.4137%, Test loss: 0.119731
