Using cuda:0 device
The  1-th iteration
---------------------------------------------
Epoch 141 Test Acc: 35.3113%, Test loss: 0.121751
Epoch 142 Test Acc: 35.4188%, Test loss: 0.121752
Epoch 143 Test Acc: 35.5443%, Test loss: 0.121733
Epoch 144 Test Acc: 35.1858%, Test loss: 0.121751
Epoch 145 Test Acc: 35.4009%, Test loss: 0.121739
Epoch 146 Test Acc: 35.5309%, Test loss: 0.121741
Epoch 147 Test Acc: 35.6026%, Test loss: 0.121731
Epoch 148 Test Acc: 35.5174%, Test loss: 0.121741
Epoch 149 Test Acc: 35.6788%, Test loss: 0.121724
Epoch 150 Test Acc: 35.7684%, Test loss: 0.121712
---------------------------------------------
The  2-th iteration
---------------------------------------------
Epoch 1 Test Acc: 26.4599%, Test loss: 0.121294
Epoch 2 Test Acc: 25.5770%, Test loss: 0.121746
Epoch 3 Test Acc: 24.8868%, Test loss: 0.121816
Epoch 4 Test Acc: 24.5059%, Test loss: 0.121874
Epoch 5 Test Acc: 24.8599%, Test loss: 0.121873
Epoch 6 Test Acc: 25.1020%, Test loss: 0.121876
Epoch 7 Test Acc: 25.4695%, Test loss: 0.121871
Epoch 8 Test Acc: 25.4560%, Test loss: 0.121889
Epoch 9 Test Acc: 25.9266%, Test loss: 0.121886
Epoch 10 Test Acc: 26.7781%, Test loss: 0.121829
Epoch 11 Test Acc: 27.4369%, Test loss: 0.121786
Epoch 12 Test Acc: 27.6924%, Test loss: 0.121811
Epoch 13 Test Acc: 28.0823%, Test loss: 0.121795
Epoch 14 Test Acc: 28.6066%, Test loss: 0.121797
Epoch 15 Test Acc: 29.1758%, Test loss: 0.121782
Epoch 16 Test Acc: 29.3103%, Test loss: 0.121792
Epoch 17 Test Acc: 29.6464%, Test loss: 0.121788
Epoch 18 Test Acc: 29.9332%, Test loss: 0.121797
Epoch 19 Test Acc: 30.1439%, Test loss: 0.121791
Epoch 20 Test Acc: 30.5607%, Test loss: 0.121785
Epoch 21 Test Acc: 30.8789%, Test loss: 0.121784
Epoch 22 Test Acc: 31.1343%, Test loss: 0.121785
Epoch 23 Test Acc: 31.8469%, Test loss: 0.121765
Epoch 24 Test Acc: 32.0396%, Test loss: 0.121765
Epoch 25 Test Acc: 31.9276%, Test loss: 0.121778
Epoch 26 Test Acc: 32.2323%, Test loss: 0.121779
Epoch 27 Test Acc: 32.5640%, Test loss: 0.121779
Epoch 28 Test Acc: 32.4250%, Test loss: 0.121788
Epoch 29 Test Acc: 32.5192%, Test loss: 0.121803
Epoch 30 Test Acc: 32.9135%, Test loss: 0.121797
Epoch 31 Test Acc: 33.3707%, Test loss: 0.121775
Epoch 32 Test Acc: 33.6127%, Test loss: 0.121768
Epoch 33 Test Acc: 33.7113%, Test loss: 0.121772
Epoch 34 Test Acc: 34.0205%, Test loss: 0.121765
Epoch 35 Test Acc: 34.2939%, Test loss: 0.121758
Epoch 36 Test Acc: 34.2491%, Test loss: 0.121775
Epoch 37 Test Acc: 34.1998%, Test loss: 0.121786
Epoch 38 Test Acc: 34.3029%, Test loss: 0.121792
Epoch 39 Test Acc: 34.5314%, Test loss: 0.121777
Epoch 40 Test Acc: 34.9393%, Test loss: 0.121759
Epoch 41 Test Acc: 34.9258%, Test loss: 0.121763
Epoch 42 Test Acc: 34.8989%, Test loss: 0.121761
Epoch 43 Test Acc: 34.9213%, Test loss: 0.121756
Epoch 44 Test Acc: 35.1365%, Test loss: 0.121762
Epoch 45 Test Acc: 35.1589%, Test loss: 0.121760
Epoch 46 Test Acc: 35.4636%, Test loss: 0.121748
Epoch 47 Test Acc: 35.4681%, Test loss: 0.121758
Epoch 48 Test Acc: 35.5353%, Test loss: 0.121758
Epoch 49 Test Acc: 35.9028%, Test loss: 0.121745
Epoch 50 Test Acc: 35.6519%, Test loss: 0.121756
Epoch 51 Test Acc: 35.7684%, Test loss: 0.121760
Epoch 52 Test Acc: 35.7998%, Test loss: 0.121757
Epoch 53 Test Acc: 35.7191%, Test loss: 0.121776
Epoch 54 Test Acc: 35.7818%, Test loss: 0.121760
Epoch 55 Test Acc: 35.9163%, Test loss: 0.121759
Epoch 56 Test Acc: 35.7370%, Test loss: 0.121778
Epoch 57 Test Acc: 35.9118%, Test loss: 0.121762
Epoch 58 Test Acc: 35.8491%, Test loss: 0.121773
Epoch 59 Test Acc: 36.0597%, Test loss: 0.121766
